Day,High,Low,Precipitation,Snow,SnowDepth
24-Nov-09,52,48,0.44,0,-
25-Nov-09,57,46,0.07,0,-
26-Nov-09,62.1,39,0.39,0,-
27-Nov-09,53.1,37.9,0.7,0,-
28-Nov-09,55.9,36,0,0,-
29-Nov-09,72,34,T,0,-
30-Nov-09,61,39.9,0.4,0,-
1-Dec-09,55,30,0,0,0
2-Dec-09,68,37.9,1.64,0,0
3-Dec-09,69.1,45,0.71,0,0
4-Dec-09,57,37.9,0,0,0
5-Dec-09,48,34,0.43,T,0
6-Dec-09,43,28.9,0,0,0
7-Dec-09,48,28.9,0,0,0
8-Dec-09,46.9,34,0.44,0,0
9-Dec-09,66,39.9,1.17,0,0
10-Dec-09,55.9,34,0,0,0
11-Dec-09,37,27,0,0,0
12-Dec-09,44.1,23,0,0,0
13-Dec-09,44.1,35.1,1.54,0,0
14-Dec-09,52,34,T,0,0
15-Dec-09,60.1,45,0,0,0
16-Dec-09,45,28,0,0,0
17-Dec-09,43,25,0,0,0
18-Dec-09,37,26.1,0.5,5.98,0
19-Dec-09,34,27,0.47,1.42,5
20-Dec-09,37.9,27,T,T,5
21-Dec-09,42.1,17.1,0,0,4.02
22-Dec-09,44.1,23,0,0,4.02
23-Dec-09,44.1,25,0,0,2.99
24-Dec-09,39,25,0,0,2.99
25-Dec-09,55.9,28.9,0.76,0,2.01
26-Dec-09,57,45,0.26,0,0
27-Dec-09,53.1,30.9,0,0,0
28-Dec-09,44.1,32,0,0,0
29-Dec-09,39.9,24.1,0,0,0
30-Dec-09,35.1,23,0,0,0
31-Dec-09,41,32,0.24,0,0
1-Jan-10,43,30,T,T,0
2-Jan-10,32,21.9,0,0,0
3-Jan-10,34,19.9,0,0,0
4-Jan-10,36,19.9,0,0,0
5-Jan-10,37,19.9,0,0,0
6-Jan-10,43,24.1,0,0,0
7-Jan-10,41,18,T,T,0
8-Jan-10,33.1,24.1,0.02,0.39,0
9-Jan-10,37.9,19.9,0,0,0
10-Jan-10,35.1,18,0,0,0
11-Jan-10,42.1,12.9,0,0,0
12-Jan-10,37.9,25,0,0,0
13-Jan-10,48,18,0,0,0
14-Jan-10,55,21.9,0,0,0
15-Jan-10,62.1,27,0,0,0
16-Jan-10,57,30,0,0,0
17-Jan-10,52,43,1.23,0,0
18-Jan-10,59,35.1,0,0,0
19-Jan-10,64,36,0,0,0
20-Jan-10,46.9,37,0.13,0,0
21-Jan-10,41,36,0.22,0,0
22-Jan-10,39,36,0.39,T,0
23-Jan-10,48,30,0,0,0
24-Jan-10,63,33.1,T,0,0
25-Jan-10,64.9,48,0.87,0,0
26-Jan-10,50,37,0,0,0
27-Jan-10,45,26.1,0,0,0
28-Jan-10,59,32,T,T,0
29-Jan-10,34,24.1,0,0,0
30-Jan-10,27,18,0.71,9.49,0.98
31-Jan-10,32,12,0.03,0.51,9.02
1-Feb-10,44.1,12,0,0,7.01
2-Feb-10,41,21,0.19,T,5
3-Feb-10,41,33.1,0.04,0.31,4.02
4-Feb-10,41,26.1,0,0,2.99
5-Feb-10,35.1,32,1.4,2.52,2.01
6-Feb-10,35.1,23,0.29,4.09,2.01
7-Feb-10,36,16,0,0,2.99
8-Feb-10,37,15.1,0,0,2.99
9-Feb-10,39,18,0.35,0,2.99
10-Feb-10,34,24.1,0.15,2.8,2.99
11-Feb-10,44.1,30,0,0,2.99
12-Feb-10,39.9,23,0,0,0.98
13-Feb-10,37.9,28,T,0.12,0
14-Feb-10,43,26.1,0,0,0
15-Feb-10,43,23,0.15,0,0
16-Feb-10,39,27,0,0,0
17-Feb-10,42.1,27,0,0,0
18-Feb-10,48.9,30,0,0,0
19-Feb-10,50,30.9,0,0,0
20-Feb-10,54,30,0,0,0
21-Feb-10,60.1,28,0,0,0
22-Feb-10,53.1,33.1,0.16,0,0
23-Feb-10,51.1,37,0,0,0
24-Feb-10,42.1,34,0.09,T,0
25-Feb-10,46,32,T,0,0
26-Feb-10,46.9,30.9,0,0,0
27-Feb-10,46.9,35.1,0,0,0
28-Feb-10,51.1,28,0,0,0
1-Mar-10,54,34,0,0,0
2-Mar-10,44.1,33.1,0.19,0.39,0
3-Mar-10,39.9,34,0.12,T,0
4-Mar-10,48.9,32,0,0,0
5-Mar-10,48.9,33.1,0,0,0
6-Mar-10,54,32,0,0,0
7-Mar-10,61,30.9,0,0,0
8-Mar-10,64,33.1,0,0,0
9-Mar-10,66.9,28.9,0,0,0
10-Mar-10,71.1,43,0,0,0
11-Mar-10,66.9,52,0.41,0,0
12-Mar-10,62.1,55.9,0.8,0,0
13-Mar-10,64.9,51.1,0.49,0,0
14-Mar-10,55,48.9,0.73,0,0
15-Mar-10,53.1,46.9,0.01,0,0
16-Mar-10,61,42.1,0.01,0,0
17-Mar-10,69.1,34,0,0,0
18-Mar-10,71.1,39.9,0,0,0
19-Mar-10,73.9,41,0,0,0
20-Mar-10,79,42.1,0,0,0
21-Mar-10,73.9,50,T,0,0
22-Mar-10,70,52,0.18,0,0
23-Mar-10,60.1,41,T,0,0
24-Mar-10,70,44.1,0,0,0
25-Mar-10,75.9,45,T,0,0
26-Mar-10,62.1,37,0.99,0,0
27-Mar-10,54,30.9,0,0,0
28-Mar-10,71.1,33.1,0.96,0,0
29-Mar-10,59,53.1,1.25,0,0
30-Mar-10,66,48.9,0.03,0,0
31-Mar-10,75,48.9,0,0,0
1-Apr-10,80.1,44.1,0,0,0
2-Apr-10,81,50,0,0,0
3-Apr-10,82,48,0,0,0
4-Apr-10,81,55.9,0,0,0
5-Apr-10,89.1,54,0,0,0
6-Apr-10,93,60.1,0.12,0,0
7-Apr-10,93,68,0,0,0
8-Apr-10,84.9,61,0.38,0,0
9-Apr-10,66,43,0.04,0,0
10-Apr-10,69.1,36,0,0,0
11-Apr-10,78.1,44.1,0,0,0
12-Apr-10,75.9,50,0,0,0
13-Apr-10,72,46,0.01,0,0
14-Apr-10,63,45,0,0,0
15-Apr-10,75.9,37.9,0,0,0
16-Apr-10,88,59,0,0,0
17-Apr-10,75,46.9,0.01,0,0
18-Apr-10,64,37,0,0,0
19-Apr-10,68,43,0,0,0
20-Apr-10,72,39.9,0,0,0
21-Apr-10,60.1,46.9,0.4,0,0
22-Apr-10,75,45,0,0,0
23-Apr-10,78.1,48,0,0,0
24-Apr-10,64,55.9,0.12,0,0
25-Apr-10,81,55.9,0.12,0,0
26-Apr-10,77,57,0.39,0,0
27-Apr-10,70,50,T,0,0
28-Apr-10,64,39.9,0,0,0
29-Apr-10,73.9,36,0,0,0
30-Apr-10,84.9,51.1,0,0,0
1-May-10,89.1,57.9,0,0,0
2-May-10,90,72,T,0,0
3-May-10,84,73,T,0,0
4-May-10,86,62.1,0,0,0
5-May-10,87.1,55.9,0,0,0
6-May-10,91.9,64,0,0,0
7-May-10,82,53.1,0,0,0
8-May-10,89.1,59,0,0,0
9-May-10,69.1,48,0,0,0
10-May-10,68,41,0,0,0
11-May-10,62.1,44.1,0.02,0,0
12-May-10,86,60.1,0.43,0,0
13-May-10,64,55,T,0,0
14-May-10,89.1,59,0.29,0,0
15-May-10,86,64.9,0,0,0
16-May-10,81,62.1,0.03,0,0
17-May-10,62.1,54,0.75,0,0
18-May-10,62.1,53.1,0.1,0,0
19-May-10,72,55,T,0,0
20-May-10,82.9,55,0,0,0
21-May-10,84.9,53.1,0,0,0
22-May-10,79,61,0.13,0,0
23-May-10,80.1,64.9,0.3,0,0
24-May-10,78.1,64,0.07,0,0
25-May-10,78.1,63,0.01,0,0
26-May-10,87.1,59,0,0,0
27-May-10,91,68,0,0,0
28-May-10,80.1,64,0.49,0,0
29-May-10,84,66,0,0,0
30-May-10,90,69.1,0,0,0
31-May-10,90,70,0,0,0
1-Jun-10,88,68,0.08,0,0
2-Jun-10,89.1,66.9,0,0,0
3-Jun-10,89.1,71.1,0.09,0,0
4-Jun-10,91.9,69.1,T,0,0
5-Jun-10,93.9,73,0,0,0
6-Jun-10,93.9,70,0.16,0,0
7-Jun-10,80.1,62.1,0,0,0
8-Jun-10,80.1,62.1,0,0,0
9-Jun-10,82,60.1,T,0,0
10-Jun-10,91.9,72,0,0,0
11-Jun-10,88,64.9,0,0,0
12-Jun-10,96.1,66,T,0,0
13-Jun-10,96.1,73.9,0.05,0,0
14-Jun-10,95,75.9,0,0,0
15-Jun-10,88,71.1,0,0,0
16-Jun-10,84.9,70,0.01,0,0
17-Jun-10,93,72,0,0,0
18-Jun-10,89.1,64,0,0,0
19-Jun-10,93,64.9,0,0,0
20-Jun-10,96.1,73,0,0,0
21-Jun-10,95,72,0,0,0
22-Jun-10,98.1,70,0,0,0
23-Jun-10,99,75.9,0,0,0
24-Jun-10,102,78.1,T,0,0
25-Jun-10,93.9,73.9,0,0,0
26-Jun-10,97,72,0,0,0
27-Jun-10,102,72,0,0,0
28-Jun-10,102,75.9,0.43,0,0
29-Jun-10,93,75,0,0,0
30-Jun-10,84.9,66,0,0,0
1-Jul-10,82.9,63,0,0,0
2-Jul-10,84,57.9,0,0,0
3-Jul-10,87.1,55.9,0,0,0
4-Jul-10,96.1,61,0,0,0
5-Jul-10,100,66,0,0,0
6-Jul-10,102.9,70,0,0,0
7-Jul-10,104,72,0,0,0
8-Jul-10,96.1,75,0,0,0
9-Jul-10,93,72,T,0,0
10-Jul-10,86,72,0.02,0,0
11-Jul-10,95,69.1,0,0,0
12-Jul-10,90,72,0.57,0,0
13-Jul-10,93,73.9,T,0,0
14-Jul-10,93,72,0.01,0,0
15-Jul-10,96.1,71.1,0,0,0
16-Jul-10,98.1,75,T,0,0
17-Jul-10,96.1,73,T,0,0
18-Jul-10,99,73,0.17,0,0
19-Jul-10,91.9,73,0.13,0,0
20-Jul-10,99,72,0.17,0,0
21-Jul-10,96.1,73.9,T,0,0
22-Jul-10,98.1,73.9,0,0,0
23-Jul-10,100.9,73.9,0,0,0
24-Jul-10,105.1,79,0,0,0
25-Jul-10,105.1,79,0,0,0
26-Jul-10,93,72,0,0,0
27-Jul-10,84.9,69.1,0.03,0,0
28-Jul-10,96.1,73,0,0,0
29-Jul-10,100.9,75.9,0.05,0,0
30-Jul-10,89.1,68,0,0,0
31-Jul-10,87.1,64.9,0.04,0,0
1-Aug-10,80.1,66.9,0.14,0,0
2-Aug-10,86,68,0.21,0,0
3-Aug-10,91.9,70,0,0,0
4-Aug-10,93.9,73.9,0.42,0,0
5-Aug-10,98.1,72,0.89,0,0
6-Aug-10,93.9,73,0.03,0,0
7-Aug-10,88,68,0,0,0
8-Aug-10,91.9,66.9,0,0,0
9-Aug-10,93,71.1,0,0,0
10-Aug-10,97,75,0,0,0
11-Aug-10,98.1,77,0,0,0
12-Aug-10,93,71.1,0.32,0,0
13-Aug-10,84.9,71.1,T,0,0
14-Aug-10,87.1,68,0,0,0
15-Aug-10,86,70,0.02,0,0
16-Aug-10,96.1,73,0,0,0
17-Aug-10,96.1,75.9,0.88,0,0
18-Aug-10,84,73,0.82,0,0
19-Aug-10,81,72,0.13,0,0
20-Aug-10,91.9,69.1,0,0,0
21-Aug-10,90,70,0,0,0
22-Aug-10,90,71.1,0.06,0,0
23-Aug-10,88,70,0,0,0
24-Aug-10,77,68,0,0,0
25-Aug-10,81,66,0,0,0
26-Aug-10,89.1,66.9,0,0,0
27-Aug-10,84.9,68,0,0,0
28-Aug-10,88,64.9,0,0,0
29-Aug-10,91.9,64.9,0,0,0
30-Aug-10,97,64,0,0,0
31-Aug-10,97,69.1,0,0,0
1-Sep-10,97,66.9,0,0,0
2-Sep-10,93,68,0,0,0
3-Sep-10,88,73,0.01,0,0
4-Sep-10,84.9,64,0,0,0
5-Sep-10,82.9,53.1,0,0,0
6-Sep-10,88,55,0,0,0
7-Sep-10,91.9,63,0,0,0
8-Sep-10,90,70,0,0,0
9-Sep-10,84,57.9,0,0,0
10-Sep-10,80.1,55.9,0,0,0
11-Sep-10,82,54,0.01,0,0
12-Sep-10,79,62.1,0.21,0,0
13-Sep-10,84,62.1,0,0,0
14-Sep-10,91.9,63,0,0,0
15-Sep-10,90,55.9,0,0,0
16-Sep-10,93.9,66,0,0,0
17-Sep-10,88,64,0,0,0
18-Sep-10,82.9,57.9,0,0,0
19-Sep-10,89.1,57,0,0,0
20-Sep-10,84,61,0,0,0
21-Sep-10,84,54,0,0,0
22-Sep-10,95,66.9,0,0,0
23-Sep-10,97,66,0,0,0
24-Sep-10,96.1,71.1,0,0,0
25-Sep-10,93.9,69.1,0,0,0
26-Sep-10,82,64.9,0.04,0,0
27-Sep-10,75,64.9,0.26,0,0
28-Sep-10,82.9,63,0.02,0,0
29-Sep-10,68,59,2.25,0,0
30-Sep-10,79,66.9,3.69,0,0
1-Oct-10,75,57.9,0.01,0,0
2-Oct-10,72,50,0,0,0
3-Oct-10,64.9,50,0.12,0,0
4-Oct-10,60.1,46.9,0.09,0,0
5-Oct-10,66,44.1,0,0,0
6-Oct-10,64.9,42.1,0,0,0
7-Oct-10,79,48.9,0,0,0
8-Oct-10,77,48,0,0,0
9-Oct-10,84,46,0,0,0
10-Oct-10,82.9,52,0,0,0
11-Oct-10,88,55.9,0,0,0
12-Oct-10,87.1,57.9,0.1,0,0
13-Oct-10,73,57.9,0,0,0
14-Oct-10,64.9,51.1,0.67,0,0
15-Oct-10,64,48.9,0.08,0,0
16-Oct-10,69.1,45,0,0,0
17-Oct-10,75,39.9,0,0,0
18-Oct-10,73.9,46.9,0,0,0
19-Oct-10,69.1,55,T,0,0
20-Oct-10,57.9,53.1,0.41,0,0
21-Oct-10,73.9,45,0,0,0
22-Oct-10,63,41,0,0,0
23-Oct-10,73,37,0,0,0
24-Oct-10,77,48,0,0,0
25-Oct-10,78.1,59,T,0,0
26-Oct-10,78.1,61,0,0,0
27-Oct-10,84.9,70,0.66,0,0
28-Oct-10,80.1,57.9,0,0,0
29-Oct-10,61,39,0,0,0
30-Oct-10,60.1,35.1,0,0,0
31-Oct-10,73,48,0,0,0
1-Nov-10,59,37.9,0,0,0
2-Nov-10,55,34,0,0,0
3-Nov-10,55.9,43,0.04,0,0
4-Nov-10,52,48,0.8,0,0
5-Nov-10,59,44.1,0.01,0,0
6-Nov-10,55,39,0.01,0,0
7-Nov-10,54,33.1,0,0,0
8-Nov-10,64.9,30.9,0,0,0
9-Nov-10,66,43,0,0,0
10-Nov-10,64,41,0,0,0
11-Nov-10,61,37.9,0,0,0
12-Nov-10,64,33.1,0,0,0
13-Nov-10,66.9,35.1,0,0,0
14-Nov-10,66,35.1,0,0,0
15-Nov-10,62.1,37.9,0.02,0,0
16-Nov-10,68,50,0.11,0,0
17-Nov-10,64.9,42.1,0.08,0,0
18-Nov-10,59,35.1,0,0,0
19-Nov-10,55.9,33.1,0,0,0
20-Nov-10,66.9,37.9,0,0,0
21-Nov-10,64,39.9,0,0,0
22-Nov-10,72,41,0,0,0
23-Nov-10,73.9,52,T,0,0
24-Nov-10,59,42.1,0,0,0
25-Nov-10,55.9,39,0,0,0
26-Nov-10,64,48,0.2,0,0
27-Nov-10,52,33.1,0,0,0
28-Nov-10,50,26.1,0,0,0
29-Nov-10,54,27,0,0,0
30-Nov-10,66.9,46,T,0,0
1-Dec-10,66.9,35.1,1.33,0,0
2-Dec-10,46.9,27,0,0,0
3-Dec-10,45,33.1,0,0,0
4-Dec-10,43,28,0.05,0.59,0
5-Dec-10,43,28.9,T,T,0
6-Dec-10,39.9,26.1,0,0,0
7-Dec-10,37,24.1,0,0,0
8-Dec-10,37,19,0,0,0
9-Dec-10,39,18,0,0,0
10-Dec-10,43,21,0,0,0
11-Dec-10,45,24.1,0.24,0,0
12-Dec-10,48,37.9,0.78,0,0
13-Dec-10,39,21.9,0.3,1.1,0
14-Dec-10,28,19.9,0,0,0.98
15-Dec-10,34,16,0,0,0
16-Dec-10,28,15.1,0.2,2.01,0
17-Dec-10,37,21,0,0,0.98
18-Dec-10,36,23,0,0,0
19-Dec-10,37.9,27,0,0,0
20-Dec-10,39.9,21.9,0,0,0
21-Dec-10,42.1,27,0,0,0
22-Dec-10,46.9,30.9,0,0,0
23-Dec-10,45,27,0,0,0
24-Dec-10,43,25,0,0,0
25-Dec-10,37,30,0.22,2.72,0
26-Dec-10,30,27,0.14,1.61,2.99
27-Dec-10,37.9,27,T,T,4.02
28-Dec-10,43,24.1,0,0,2.01
29-Dec-10,45,23,0,0,0.98
30-Dec-10,43,21.9,T,0,0
31-Dec-10,57,28,0,0,0
1-Jan-11,61,37,0.05,0,0
2-Jan-11,59,35.1,0.37,0,0
3-Jan-11,39.9,25,0,0,0
4-Jan-11,45,24.1,0,0,0
5-Jan-11,45,24.1,0,0,0
6-Jan-11,44.1,25,0,0,0
7-Jan-11,39.9,28.9,0.16,2.01,0
8-Jan-11,37.9,24.1,T,T,2.01
9-Jan-11,36,21,0,0,0
10-Jan-11,36,21,0,0,0
11-Jan-11,32,28,0.07,T,0
12-Jan-11,39,28,0,0,0
13-Jan-11,39.9,21.9,0,0,0
14-Jan-11,36,18,0,0,0
15-Jan-11,50,24.1,0,0,0
16-Jan-11,48.9,30,0,0,0
17-Jan-11,39.9,32,0.28,0,0
18-Jan-11,39,32,0.05,T,0
19-Jan-11,57.9,35.1,0.01,0,0
20-Jan-11,45,27,0,0,0
21-Jan-11,42.1,25,T,0,0
22-Jan-11,27,14,0,0,0
23-Jan-11,37,10.9,0,0,0
24-Jan-11,33.1,16,T,T,0
25-Jan-11,53.1,24.1,0.07,0,0
26-Jan-11,39,33.1,1.38,0.71,0
27-Jan-11,37.9,28,0,0,0
28-Jan-11,46,27,0.03,T,0
29-Jan-11,51.1,25,0,0,0
30-Jan-11,51.1,28.9,T,0,0
31-Jan-11,39,28.9,0.01,T,0
1-Feb-11,48.9,28.9,0.04,0,0
2-Feb-11,68,39,0.36,0,0
3-Feb-11,41,30.9,0,0,0
4-Feb-11,41,32,T,0,0
5-Feb-11,48,34,0.22,0,0
6-Feb-11,51.1,28.9,0,0,0
7-Feb-11,55.9,28.9,0,0,0
8-Feb-11,48.9,27,0,0,0
9-Feb-11,37.9,21,0,0,0
10-Feb-11,41,25,T,0.12,0
11-Feb-11,48.9,21,0,0,0
12-Feb-11,54,23,0,0,0
13-Feb-11,60.1,30.9,0,0,0
14-Feb-11,71.1,45,0,0,0
15-Feb-11,53.1,33.1,0,0,0
16-Feb-11,60.1,28,0,0,0
17-Feb-11,71.1,33.1,0,0,0
18-Feb-11,77,55,0,0,0
19-Feb-11,66.9,46,0,0,0
20-Feb-11,54,33.1,T,0,0
21-Feb-11,70,41,0,0,0
22-Feb-11,41,30,0.08,T,0
23-Feb-11,50,27,0,0,0
24-Feb-11,54,30,0.18,0,0
25-Feb-11,73,37,0.44,0,0
26-Feb-11,54,28.9,0,0,0
27-Feb-11,64.9,39.9,0.04,0,0
28-Feb-11,78.1,48.9,0.73,0,0
1-Mar-11,52,35.1,0,0,0
2-Mar-11,64,30,0,0,0
3-Mar-11,46,30,0,0,0
4-Mar-11,55.9,28,0,0,0
5-Mar-11,66.9,39,0,0,0
6-Mar-11,63,39,0.71,0,0
7-Mar-11,54,37,0,0,0
8-Mar-11,55,28.9,0,0,0
9-Mar-11,53.1,36,T,0,0
10-Mar-11,63,48,1.63,0,0
11-Mar-11,51.1,39.9,0,0,0
12-Mar-11,66,32,0,0,0
13-Mar-11,75.9,45,0,0,0
14-Mar-11,55,36,T,0,0
15-Mar-11,53.1,37,0.3,0,0
16-Mar-11,63,44.1,0.46,0,0
17-Mar-11,66,41,0,0,0
18-Mar-11,84,48,T,0,0
19-Mar-11,68,46,0.06,0,0
20-Mar-11,57,39,0.01,0,0
21-Mar-11,77,45,0.65,0,0
22-Mar-11,70,51.1,T,0,0
23-Mar-11,69.1,46.9,0.02,0,0
24-Mar-11,55,42.1,0.03,0,0
25-Mar-11,53.1,33.1,0,0,0
26-Mar-11,48,39.9,0,0,0
27-Mar-11,41,32,0.12,T,0
28-Mar-11,51.1,32,0,0,0
29-Mar-11,57.9,28.9,0,0,0
30-Mar-11,46.9,41,0.2,0,0
31-Mar-11,45,39.9,0.09,0,0
1-Apr-11,52,36,0.01,0,0
2-Apr-11,59,36,0.05,0,0
3-Apr-11,64.9,37,0,0,0
4-Apr-11,87.1,51.1,0,0,0
5-Apr-11,72,45,0.15,0,0
6-Apr-11,66.9,32,0,0,0
7-Apr-11,80.1,48.9,0,0,0
8-Apr-11,57,46,0.01,0,0
9-Apr-11,57,45,0.05,0,0
10-Apr-11,72,50,0,0,0
11-Apr-11,84,55.9,0,0,0
12-Apr-11,79,57.9,0.47,0,0
13-Apr-11,66,50,0,0,0
14-Apr-11,73,42.1,0,0,0
15-Apr-11,71.1,43,0,0,0
16-Apr-11,69.1,54,0.9,0,0
17-Apr-11,70,46,0,0,0
18-Apr-11,81,52,0,0,0
19-Apr-11,82.9,55.9,0,0,0
20-Apr-11,86,63,0,0,0
21-Apr-11,70,46,0,0,0
22-Apr-11,55,42.1,0.18,0,0
23-Apr-11,79,48,T,0,0
24-Apr-11,88,57,0,0,0
25-Apr-11,88,66,0,0,0
26-Apr-11,87.1,66.9,T,0,0
27-Apr-11,84,66.9,0.14,0,0
28-Apr-11,82,63,0.67,0,0
29-Apr-11,73.9,50,0,0,0
30-Apr-11,71.1,44.1,0,0,0
1-May-11,69.1,46,T,0,0
2-May-11,82.9,55,0,0,0
3-May-11,84,62.1,0,0,0
4-May-11,71.1,48,1.22,0,0
5-May-11,69.1,46,0,0,0
6-May-11,72,43,0.03,0,0
7-May-11,75.9,48,0.05,0,0
8-May-11,73,55.9,T,0,0
9-May-11,77,53.1,0,0,0
10-May-11,77,50,0,0,0
11-May-11,75.9,51.1,0,0,0
12-May-11,73,50,0,0,0
13-May-11,66,61,0.06,0,0
14-May-11,78.1,61,1.74,0,0
15-May-11,79,63,0.18,0,0
16-May-11,79,59,T,0,0
17-May-11,75.9,62.1,0.65,0,0
18-May-11,78.1,57.9,0.38,0,0
19-May-11,75.9,54,0,0,0
20-May-11,75.9,55.9,T,0,0
21-May-11,82,57.9,0,0,0
22-May-11,84,60.1,0,0,0
23-May-11,86,68,T,0,0
24-May-11,91.9,68,0.04,0,0
25-May-11,87.1,63,0,0,0
26-May-11,93,70,0,0,0
27-May-11,86,64.9,0,0,0
28-May-11,84,62.1,T,0,0
29-May-11,84.9,66.9,T,0,0
30-May-11,96.1,70,0,0,0
31-May-11,98.1,72,0,0,0
1-Jun-11,96.1,71.1,0,0,0
2-Jun-11,93,68,0,0,0
3-Jun-11,82,57,0,0,0
4-Jun-11,87.1,55.9,0,0,0
5-Jun-11,82.9,66.9,0.57,0,0
6-Jun-11,88,64,0,0,0
7-Jun-11,89.1,62.1,0,0,0
8-Jun-11,98.1,68,0,0,0
9-Jun-11,98.1,72,0,0,0
10-Jun-11,93,71.1,0,0,0
11-Jun-11,91.9,68,0.57,0,0
12-Jun-11,91,68,T,0,0
13-Jun-11,81,66.9,T,0,0
14-Jun-11,80.1,64,0,0,0
15-Jun-11,81,60.1,0,0,0
16-Jun-11,84.9,63,0.25,0,0
17-Jun-11,89.1,66,0.06,0,0
18-Jun-11,93,70,0,0,0
19-Jun-11,82.9,71.1,0.06,0,0
20-Jun-11,78.1,66,0.22,0,0
21-Jun-11,91.9,66,T,0,0
22-Jun-11,91.9,73.9,0,0,0
23-Jun-11,90,73.9,T,0,0
24-Jun-11,93,70,0,0,0
25-Jun-11,88,66.9,0,0,0
26-Jun-11,89.1,66.9,0.01,0,0
27-Jun-11,88,70,0.21,0,0
28-Jun-11,98.1,71.1,1.08,0,0
29-Jun-11,90,71.1,T,0,0
30-Jun-11,87.1,66,0,0,0
1-Jul-11,90,63,0,0,0
2-Jul-11,91.9,64.9,0,0,0
3-Jul-11,95,71.1,0.18,0,0
4-Jul-11,93,70,0.93,0,0
5-Jul-11,91,69.1,0,0,0
6-Jul-11,84,69.1,0.31,0,0
7-Jul-11,91.9,66,0,0,0
8-Jul-11,87.1,73,1.72,0,0
9-Jul-11,88,72,0.01,0,0
10-Jul-11,90,66,0,0,0
11-Jul-11,93,71.1,0,0,0
12-Jul-11,97,81,0,0,0
13-Jul-11,93.9,73,0.01,0,0
14-Jul-11,82.9,64.9,0,0,0
15-Jul-11,82,61,0,0,0
16-Jul-11,86,62.1,0,0,0
17-Jul-11,89.1,69.1,0,0,0
18-Jul-11,91,68,0,0,0
19-Jul-11,93.9,72,0,0,0
20-Jul-11,96.1,72,0,0,0
21-Jul-11,99,75,0,0,0
22-Jul-11,102,79,0,0,0
23-Jul-11,100.9,75.9,0.03,0,0
24-Jul-11,99,75,0,0,0
25-Jul-11,95,73.9,0.41,0,0
26-Jul-11,93.9,73.9,0,0,0
27-Jul-11,93.9,75.9,0,0,0
28-Jul-11,99,73,0,0,0
29-Jul-11,102.9,75,0,0,0
30-Jul-11,97,79,T,0,0
31-Jul-11,87.1,71.1,0.03,0,0
1-Aug-11,96.1,68,0.01,0,0
2-Aug-11,93,72,0,0,0
3-Aug-11,93,75.9,T,0,0
4-Aug-11,91,73.9,0,0,0
5-Aug-11,88,71.1,0,0,0
6-Aug-11,90,68,T,0,0
7-Aug-11,99,75,0.07,0,0
8-Aug-11,97,73,0,0,0
9-Aug-11,96.1,73,0,0,0
10-Aug-11,97,66,0,0,0
11-Aug-11,91,70,0,0,0
12-Aug-11,89.1,69.1,0,0,0
13-Aug-11,87.1,70,0.27,0,0
14-Aug-11,87.1,68,0.49,0,0
15-Aug-11,84,66,0.01,0,0
16-Aug-11,88,68,0,0,0
17-Aug-11,88,64.9,0,0,0
18-Aug-11,91,69.1,0.03,0,0
19-Aug-11,88,68,0.27,0,0
20-Aug-11,89.1,66,0,0,0
21-Aug-11,91.9,70,0.07,0,0
22-Aug-11,86,66,T,0,0
23-Aug-11,84.9,60.1,0,0,0
24-Aug-11,89.1,62.1,0,0,0
25-Aug-11,95,69.1,0.51,0,0
26-Aug-11,88,69.1,T,0,0
27-Aug-11,78.1,69.1,5.36,0,0
28-Aug-11,89.1,69.1,0.01,0,0
29-Aug-11,82,66,0,0,0
30-Aug-11,82.9,64,0,0,0
31-Aug-11,84,60.1,0,0,0
1-Sep-11,84.9,59,0,0,0
2-Sep-11,81,64.9,0,0,0
3-Sep-11,86,66,0,0,0
4-Sep-11,89.1,69.1,0,0,0
5-Sep-11,86,71.1,T,0,0
6-Sep-11,78.1,64.9,1.02,0,0
7-Sep-11,80.1,71.1,3.76,0,0
8-Sep-11,82.9,72,1.28,0,0
9-Sep-11,84,69.1,0,0,0
10-Sep-11,86,64.9,0,0,0
11-Sep-11,87.1,66,0,0,0
12-Sep-11,86,64.9,0,0,0
13-Sep-11,87.1,63,0,0,0
14-Sep-11,88,66,0,0,0
15-Sep-11,88,59,T,0,0
16-Sep-11,66,48.9,0,0,0
17-Sep-11,61,57,0.04,0,0
18-Sep-11,64.9,57,T,0,0
19-Sep-11,73.9,57,0,0,0
20-Sep-11,75.9,62.1,T,0,0
21-Sep-11,79,66,0.67,0,0
22-Sep-11,80.1,70,T,0,0
23-Sep-11,75.9,68,0.47,0,0
24-Sep-11,75,66.9,0.03,0,0
25-Sep-11,78.1,68,T,0,0
26-Sep-11,82.9,69.1,0,0,0
27-Sep-11,84,66,1.57,0,0
28-Sep-11,82.9,66,0.08,0,0
29-Sep-11,82,61,0,0,0
30-Sep-11,82,60.1,0.03,0,0
1-Oct-11,64,51.1,0.03,0,0
2-Oct-11,57.9,48.9,T,0,0
3-Oct-11,60.1,48,0.02,0,0
4-Oct-11,71.1,48,T,0,0
5-Oct-11,77,51.1,0,0,0
6-Oct-11,72,50,0,0,0
7-Oct-11,73.9,46.9,0,0,0
8-Oct-11,73.9,48.9,0,0,0
9-Oct-11,78.1,48,0,0,0
10-Oct-11,78.1,54,0,0,0
11-Oct-11,71.1,62.1,0.03,0,0
