Day,High,Low,Precipitation,Snow,SnowDepth
5-Dec-09,55,37.9,0,-,-
6-Dec-09,51.1,35.1,T,-,-
7-Dec-09,46.9,34,0.44,-,-
8-Dec-09,48,28.9,0,-,-
9-Dec-09,46.9,30,0,-,-
10-Dec-09,50,41,0.35,-,-
11-Dec-09,55.9,42.1,0.18,-,-
12-Dec-09,63,50,0.4,-,-
13-Dec-09,57,50,0.18,-,-
14-Dec-09,59,45,0,-,-
15-Dec-09,60.1,45,0,-,-
16-Dec-09,63,50,T,-,-
17-Dec-09,62.1,46.9,0,-,-
18-Dec-09,63,45,0,-,-
19-Dec-09,59,44.1,0,-,-
20-Dec-09,69.1,42.1,0.02,-,-
21-Dec-09,60.1,46.9,0.2,-,-
22-Dec-09,54,37.9,0,-,-
23-Dec-09,59,39.9,0,-,-
24-Dec-09,60.1,34,0,-,-
25-Dec-09,60.1,33.1,0,-,-
26-Dec-09,57.9,39,0.27,-,-
27-Dec-09,61,45,0.03,-,-
28-Dec-09,51.1,44.1,0.06,-,-
29-Dec-09,55.9,37,0.03,-,-
30-Dec-09,57.9,48.9,0,-,-
31-Dec-09,62.1,48.9,0,-,-
1-Jan-10,63,48.9,T,-,-
2-Jan-10,57.9,45,0,-,-
3-Jan-10,60.1,39,0,-,-
4-Jan-10,57,42.1,0,-,-
5-Jan-10,59,37.9,0,-,-
6-Jan-10,59,39,0,-,-
7-Jan-10,57.9,41,0,-,-
8-Jan-10,57.9,44.1,0.01,-,-
9-Jan-10,54,42.1,0,-,-
10-Jan-10,55.9,39,0,-,-
11-Jan-10,55.9,42.1,0,-,-
12-Jan-10,63,52,0.26,-,-
13-Jan-10,62.1,48.9,0.18,-,-
14-Jan-10,61,42.1,0,-,-
15-Jan-10,63,39.9,0,-,-
16-Jan-10,63,41,0,-,-
17-Jan-10,55.9,51.1,0.12,-,-
18-Jan-10,57,50,0.65,-,-
19-Jan-10,57.9,48,0.73,-,-
20-Jan-10,55,46,1.29,-,-
21-Jan-10,50,43,0.52,-,-
22-Jan-10,51.1,41,0.25,-,-
23-Jan-10,57,39.9,0.25,-,-
24-Jan-10,54,39.9,T,-,-
25-Jan-10,57,48.9,0.02,-,-
26-Jan-10,57,48,0.05,-,-
27-Jan-10,55.9,45,0,-,-
28-Jan-10,59,44.1,0,-,-
29-Jan-10,62.1,44.1,0.25,-,-
30-Jan-10,60.1,41,0,-,-
31-Jan-10,61,46.9,0,-,-
1-Feb-10,63,42.1,0,-,-
2-Feb-10,59,46,0.02,-,-
3-Feb-10,63,43,0,-,-
4-Feb-10,59,48.9,0.38,-,-
5-Feb-10,64.9,48.9,0.01,-,-
6-Feb-10,59,46,0.38,-,-
7-Feb-10,57.9,45,0,-,-
8-Feb-10,55,43,0.01,-,-
9-Feb-10,57,44.1,0.2,-,-
10-Feb-10,60.1,39,0,-,-
11-Feb-10,62.1,39.9,T,-,-
12-Feb-10,64,50,0,-,-
13-Feb-10,64.9,45,0,-,-
14-Feb-10,60.1,45,0,-,-
15-Feb-10,66.9,44.1,0,-,-
16-Feb-10,66,52,0,-,-
17-Feb-10,69.1,46.9,0,-,-
18-Feb-10,59,46,0,-,-
19-Feb-10,59,48.9,0.02,-,-
20-Feb-10,57.9,50,0.01,-,-
21-Feb-10,55.9,48.9,0.27,-,-
22-Feb-10,60.1,45,0,-,-
23-Feb-10,53.1,45,0.34,-,-
24-Feb-10,64,48.9,0.01,-,-
25-Feb-10,66.9,48,0,-,-
26-Feb-10,61,50,0.38,-,-
27-Feb-10,62.1,48,0.09,-,-
28-Feb-10,66.9,44.1,0,-,-
1-Mar-10,62.1,48,0,-,-
2-Mar-10,59,46,0.49,-,-
3-Mar-10,55,43,0.83,-,-
4-Mar-10,57.9,39.9,T,-,-
5-Mar-10,60.1,39.9,0,-,-
6-Mar-10,64.9,48,0,-,-
7-Mar-10,63,42.1,0,-,-
8-Mar-10,57,44.1,0.07,-,-
9-Mar-10,55.9,39.9,T,-,-
10-Mar-10,55.9,42.1,0.06,-,-
11-Mar-10,63,37,0,-,-
12-Mar-10,57,44.1,0.32,-,-
13-Mar-10,57,37.9,T,-,-
14-Mar-10,64,39,0,-,-
15-Mar-10,73,42.1,0,-,-
16-Mar-10,71.1,48,0,-,-
17-Mar-10,73,51.1,0,-,-
18-Mar-10,75,46.9,0,-,-
19-Mar-10,81,46,0,-,-
20-Mar-10,73.9,45,0,-,-
21-Mar-10,66.9,48,0,-,-
22-Mar-10,66.9,50,0,-,-
23-Mar-10,73.9,46,0,-,-
24-Mar-10,70,48.9,T,-,-
25-Mar-10,64,46.9,T,-,-
26-Mar-10,64,46,0,-,-
27-Mar-10,73.9,42.1,0,-,-
28-Mar-10,75,46.9,0,-,-
29-Mar-10,69.1,48,0,-,-
30-Mar-10,62.1,48.9,0.1,-,-
31-Mar-10,59,44.1,0.18,-,-
1-Apr-10,59,42.1,0,-,-
2-Apr-10,61,41,T,-,-
3-Apr-10,57.9,41,0,-,-
4-Apr-10,55.9,43,0.39,-,-
5-Apr-10,60.1,44.1,0.16,-,-
6-Apr-10,63,41,0,-,-
7-Apr-10,71.1,42.1,0,-,-
8-Apr-10,64,46.9,0,-,-
9-Apr-10,71.1,44.1,0,-,-
10-Apr-10,60.1,51.1,T,-,-
11-Apr-10,55.9,46.9,0.82,-,-
12-Apr-10,59,45,0.39,-,-
13-Apr-10,63,45,T,-,-
14-Apr-10,63,46.9,0,-,-
15-Apr-10,71.1,43,0,-,-
16-Apr-10,70,50,0,-,-
17-Apr-10,71.1,50,0,-,-
18-Apr-10,78.1,46.9,0,-,-
19-Apr-10,72,52,0,-,-
20-Apr-10,60.1,48.9,0.51,-,-
21-Apr-10,54,46.9,0.59,-,-
22-Apr-10,66.9,46,0,-,-
23-Apr-10,71.1,48.9,0,-,-
24-Apr-10,72,46.9,0,-,-
25-Apr-10,79,46.9,0,-,-
26-Apr-10,73.9,48.9,0,-,-
27-Apr-10,66,50,0.08,-,-
28-Apr-10,59,46.9,0.05,-,-
29-Apr-10,62.1,48,0,-,-
30-Apr-10,68,45,0,-,-
1-May-10,70,45,0,-,-
2-May-10,75.9,46.9,0,-,-
3-May-10,82,51.1,0,-,-
4-May-10,75.9,50,0,-,-
5-May-10,66.9,48,0,-,-
6-May-10,73,48.9,0,-,-
7-May-10,70,46,0,-,-
8-May-10,68,48.9,0,-,-
9-May-10,64,52,0.03,-,-
10-May-10,61,48.9,0.09,-,-
11-May-10,66.9,46,0,-,-
12-May-10,73.9,46.9,0,-,-
13-May-10,73.9,48.9,0,-,-
14-May-10,68,52,0,-,-
15-May-10,70,52,0,-,-
16-May-10,66.9,52,0,-,-
17-May-10,64,53.1,0.07,-,-
18-May-10,70,54,T,-,-
19-May-10,69.1,51.1,T,-,-
20-May-10,70,48.9,0,-,-
21-May-10,64.9,46.9,0,-,-
22-May-10,63,46,0,-,-
23-May-10,69.1,45,0,-,-
24-May-10,66.9,52,T,-,-
25-May-10,64,50,0.12,-,-
26-May-10,69.1,53.1,0,-,-
27-May-10,66,50,0.04,-,-
28-May-10,68,45,0,-,-
29-May-10,80.1,50,0,-,-
30-May-10,84,51.1,0,-,-
31-May-10,73.9,53.1,0,-,-
1-Jun-10,71.1,57,0,-,-
2-Jun-10,81,57,0,-,-
3-Jun-10,80.1,61,0,-,-
4-Jun-10,82.9,62.1,0,-,-
5-Jun-10,84.9,64,0,-,-
6-Jun-10,81,60.1,0,-,-
7-Jun-10,72,55.9,0,-,-
8-Jun-10,71.1,55,0,-,-
9-Jun-10,72,57,0,-,-
10-Jun-10,71.1,54,0,-,-
11-Jun-10,82,53.1,0,-,-
12-Jun-10,91.9,57,0,-,-
13-Jun-10,89.1,60.1,0,-,-
14-Jun-10,77,55.9,0,-,-
15-Jun-10,71.1,53.1,0,-,-
16-Jun-10,80.1,51.1,0,-,-
17-Jun-10,81,53.1,0,-,-
18-Jun-10,71.1,51.1,0,-,-
19-Jun-10,69.1,53.1,0,-,-
20-Jun-10,75,48.9,0,-,-
21-Jun-10,84.9,53.1,0,-,-
22-Jun-10,78.1,54,0,-,-
23-Jun-10,75.9,55,0,-,-
24-Jun-10,70,55.9,0,-,-
25-Jun-10,73,57,0,-,-
26-Jun-10,81,57.9,0,-,-
27-Jun-10,91.9,57.9,0,-,-
28-Jun-10,87.1,61,0,-,-
29-Jun-10,84,57,0,-,-
30-Jun-10,75.9,54,0,-,-
1-Jul-10,77,52,0,-,-
2-Jul-10,75.9,55,0,-,-
3-Jul-10,88,55.9,0,-,-
4-Jul-10,84.9,55.9,0,-,-
5-Jul-10,81,55.9,0,-,-
6-Jul-10,77,55.9,0,-,-
7-Jul-10,77,57,0,-,-
8-Jul-10,73,57,0,-,-
9-Jul-10,75,57,0,-,-
10-Jul-10,81,55.9,0,-,-
11-Jul-10,79,57.9,0,-,-
12-Jul-10,80.1,59,0,-,-
13-Jul-10,79,60.1,0,-,-
14-Jul-10,86,57,0,-,-
15-Jul-10,89.1,63,0,-,-
16-Jul-10,82.9,61,0,-,-
17-Jul-10,82,59,0,-,-
18-Jul-10,82,60.1,0,-,-
19-Jul-10,75.9,55.9,0,-,-
20-Jul-10,77,55,0,-,-
21-Jul-10,75,55,0,-,-
22-Jul-10,81,55,0,-,-
23-Jul-10,79,55.9,0,-,-
24-Jul-10,77,57.9,0,-,-
25-Jul-10,73.9,57,0,-,-
26-Jul-10,75.9,57,0,-,-
27-Jul-10,75.9,57.9,0,-,-
28-Jul-10,75,55.9,0,-,-
29-Jul-10,75.9,57,0,-,-
30-Jul-10,73.9,55.9,0,-,-
31-Jul-10,78.1,57,0,-,-
1-Aug-10,78.1,52,0,-,-
2-Aug-10,77,53.1,0,-,-
3-Aug-10,79,57.9,0,-,-
4-Aug-10,75,55.9,0,-,-
5-Aug-10,75,55.9,0,-,-
6-Aug-10,80.1,55,0,-,-
7-Aug-10,77,55,0,-,-
8-Aug-10,78.1,55,0,-,-
9-Aug-10,77,57,0,-,-
10-Aug-10,78.1,55,0,-,-
11-Aug-10,72,55.9,0,-,-
12-Aug-10,79,57.9,0,-,-
13-Aug-10,75.9,53.1,0,-,-
14-Aug-10,73,59,0,-,-
15-Aug-10,73,57.9,0,-,-
16-Aug-10,75.9,57,0,-,-
17-Aug-10,73.9,57,0,-,-
18-Aug-10,73.9,57.9,0,-,-
19-Aug-10,82.9,57.9,0,-,-
20-Aug-10,78.1,57,0,-,-
21-Aug-10,71.1,55.9,0,-,-
22-Aug-10,81,55,T,-,-
23-Aug-10,95,57.9,0,-,-
24-Aug-10,102,62.1,0,-,-
25-Aug-10,100,64.9,0,-,-
26-Aug-10,78.1,59,0,-,-
27-Aug-10,80.1,55.9,0,-,-
28-Aug-10,72,53.1,0,-,-
29-Aug-10,75.9,53.1,0,-,-
30-Aug-10,73.9,53.1,0,-,-
31-Aug-10,86,59,0,-,-
1-Sep-10,93.9,59,0,-,-
2-Sep-10,96.1,64,0,-,-
3-Sep-10,86,60.1,0,-,-
4-Sep-10,79,57.9,0,-,-
5-Sep-10,82.9,55.9,0,-,-
6-Sep-10,93,57,0,-,-
7-Sep-10,75.9,55.9,0,-,-
8-Sep-10,73,59,0,-,-
9-Sep-10,75.9,55,0,-,-
10-Sep-10,84.9,54,0,-,-
11-Sep-10,87.1,57,0,-,-
12-Sep-10,75,55,0,-,-
13-Sep-10,73,55,0,-,-
14-Sep-10,73.9,55.9,0,-,-
15-Sep-10,73,55.9,0,-,-
16-Sep-10,78.1,54,0,-,-
17-Sep-10,75.9,64,T,-,-
18-Sep-10,77,63,0,-,-
19-Sep-10,79,57.9,0,-,-
20-Sep-10,80.1,59,0,-,-
21-Sep-10,73,54,0,-,-
22-Sep-10,72,51.1,0,-,-
23-Sep-10,79,50,0,-,-
24-Sep-10,87.1,52,0,-,-
25-Sep-10,93.9,57,0,-,-
26-Sep-10,91,57,0,-,-
27-Sep-10,96.1,57,0,-,-
28-Sep-10,99,64.9,0,-,-
29-Sep-10,95,66,0,-,-
30-Sep-10,81,60.1,0,-,-
1-Oct-10,73,59,0,-,-
2-Oct-10,77,59,0,-,-
3-Oct-10,73,57,0,-,-
4-Oct-10,64,57,0,-,-
5-Oct-10,75.9,53.1,0,-,-
6-Oct-10,79,54,0.01,-,-
7-Oct-10,73.9,53.1,0,-,-
8-Oct-10,78.1,53.1,0,-,-
9-Oct-10,79,52,0,-,-
10-Oct-10,82,57,0,-,-
11-Oct-10,89.1,57.9,0,-,-
12-Oct-10,93,59,0,-,-
13-Oct-10,93,61,0,-,-
14-Oct-10,91,63,0,-,-
15-Oct-10,84,59,0,-,-
16-Oct-10,71.1,55.9,0,-,-
17-Oct-10,59,55,0.03,-,-
18-Oct-10,69.1,55,0,-,-
19-Oct-10,77,52,0,-,-
20-Oct-10,69.1,53.1,0,-,-
21-Oct-10,69.1,51.1,T,-,-
22-Oct-10,64.9,55,0.02,-,-
23-Oct-10,66,53.1,0.05,-,-
24-Oct-10,68,59,0.06,-,-
25-Oct-10,66,52,0,-,-
26-Oct-10,68,46.9,0,-,-
27-Oct-10,66.9,43,0,-,-
28-Oct-10,79,53.1,0,-,-
29-Oct-10,66.9,54,0.04,-,-
30-Oct-10,68,53.1,0.04,-,-
31-Oct-10,73.9,48.9,0,-,-
1-Nov-10,75,48.9,0,-,-
2-Nov-10,80.1,50,0,-,-
3-Nov-10,82,52,0,-,-
4-Nov-10,84.9,54,0,-,-
5-Nov-10,69.1,55,0,-,-
6-Nov-10,72,57,0,-,-
7-Nov-10,60.1,52,0.17,-,-
8-Nov-10,62.1,45,0,-,-
9-Nov-10,63,41,0.06,-,-
10-Nov-10,63,50,0.03,-,-
11-Nov-10,69.1,46.9,0,-,-
12-Nov-10,69.1,42.1,0,-,-
13-Nov-10,75,48,0,-,-
14-Nov-10,79,53.1,0,-,-
15-Nov-10,82,57,0,-,-
16-Nov-10,75,48.9,0,-,-
17-Nov-10,75.9,45,0,-,-
18-Nov-10,63,44.1,0,-,-
19-Nov-10,57,46,0.25,-,-
20-Nov-10,53.1,42.1,0.74,-,-
21-Nov-10,55,44.1,0.17,-,-
22-Nov-10,57.9,44.1,T,-,-
23-Nov-10,55.9,41,0.18,-,-
24-Nov-10,52,35.1,0,-,-
25-Nov-10,55,33.1,0,-,-
26-Nov-10,57,32,0,-,-
27-Nov-10,57,44.1,0.16,-,-
28-Nov-10,54,36,0,-,-
29-Nov-10,57.9,32,0,-,-
30-Nov-10,57,35.1,0,-,-
1-Dec-10,59,36,0,-,-
2-Dec-10,60.1,39,0,-,-
3-Dec-10,59,46,0,-,-
4-Dec-10,64.9,50,T,-,-
5-Dec-10,66.9,50,0.24,-,-
6-Dec-10,64.9,48,T,-,-
7-Dec-10,66,43,0,-,-
8-Dec-10,60.1,51.1,0.15,-,-
9-Dec-10,64,57,T,-,-
10-Dec-10,66.9,57,T,-,-
11-Dec-10,64,55,0,-,-
12-Dec-10,59,54,0,-,-
13-Dec-10,59,52,0,-,-
14-Dec-10,61,52,0.27,-,-
15-Dec-10,57.9,42.1,0,-,-
16-Dec-10,59,36,T,-,-
17-Dec-10,59,48,0.27,-,-
18-Dec-10,61,54,0.1,-,-
19-Dec-10,61,48.9,0.75,-,-
20-Dec-10,53.1,46.9,T,-,-
21-Dec-10,59,48.9,0.12,-,-
22-Dec-10,61,50,0.01,-,-
23-Dec-10,61,44.1,0,-,-
24-Dec-10,61,43,0,-,-
25-Dec-10,59,46,0.31,-,-
26-Dec-10,61,42.1,T,-,-
27-Dec-10,57,44.1,0,-,-
28-Dec-10,57,46,0.59,-,-
29-Dec-10,54,43,0.24,-,-
30-Dec-10,53.1,34,0,-,-
31-Dec-10,52,39.9,0,-,-
1-Jan-11,55.9,46.9,0.01,-,-
2-Jan-11,53.1,45,0.22,-,-
3-Jan-11,55.9,43,0,-,-
4-Jan-11,57.9,37,0,-,-
5-Jan-11,57.9,34,0,-,-
6-Jan-11,55,34,0,-,-
7-Jan-11,48,37.9,0,-,-
8-Jan-11,50,43,0,-,-
9-Jan-11,48.9,37,0,-,-
10-Jan-11,53.1,30.9,0,-,-
11-Jan-11,50,42.1,0.03,-,-
12-Jan-11,60.1,45,0,-,-
13-Jan-11,60.1,43,0.06,-,-
14-Jan-11,63,48.9,0,-,-
15-Jan-11,68,44.1,0,-,-
16-Jan-11,60.1,46,0,-,-
17-Jan-11,59,48,0,-,-
18-Jan-11,66.9,46,0,-,-
19-Jan-11,64,43,0,-,-
20-Jan-11,66,45,0,-,-
21-Jan-11,66.9,39.9,0,-,-
22-Jan-11,72,42.1,0,-,-
23-Jan-11,71.1,42.1,0,-,-
24-Jan-11,68,39,0,-,-
25-Jan-11,70,42.1,0,-,-
26-Jan-11,70,42.1,0,-,-
27-Jan-11,69.1,42.1,0,-,-
28-Jan-11,53.1,39.9,0,-,-
29-Jan-11,61,48.9,0.13,-,-
30-Jan-11,57,46,0.51,-,-
31-Jan-11,60.1,39,0,-,-
1-Feb-11,64.9,48,0,-,-
2-Feb-11,63,39.9,0,-,-
3-Feb-11,63,37.9,0,-,-
4-Feb-11,66,39.9,0,-,-
5-Feb-11,75,41,0,-,-
6-Feb-11,77,52,0,-,-
7-Feb-11,70,46,0,-,-
8-Feb-11,62.1,44.1,0,-,-
9-Feb-11,63,39,0,-,-
10-Feb-11,64.9,35.1,0,-,-
11-Feb-11,69.1,37.9,0,-,-
12-Feb-11,70,41,0,-,-
13-Feb-11,63,45,0,-,-
14-Feb-11,60.1,48,T,-,-
15-Feb-11,63,51.1,0.08,-,-
16-Feb-11,55,44.1,0.37,-,-
17-Feb-11,51.1,44.1,0.97,-,-
18-Feb-11,57.9,39.9,0.81,-,-
19-Feb-11,46.9,37,0.25,-,-
20-Feb-11,55,36,0,-,-
21-Feb-11,55,34,0,-,-
22-Feb-11,57.9,36,0,-,-
23-Feb-11,55.9,37,0,-,-
24-Feb-11,54,39,0.13,-,-
25-Feb-11,53.1,39,0.54,-,-
26-Feb-11,48.9,33.1,T,-,-
27-Feb-11,59,32,0,-,-
28-Feb-11,59,37,0,-,-
1-Mar-11,62.1,37,0,-,-
2-Mar-11,62.1,44.1,T,-,-
3-Mar-11,66.9,50,T,-,-
4-Mar-11,66.9,42.1,0,-,-
5-Mar-11,66,45,0.01,-,-
6-Mar-11,61,54,0.12,-,-
7-Mar-11,57.9,48.9,0,-,-
8-Mar-11,62.1,50,0.01,-,-
9-Mar-11,66,45,0,-,-
10-Mar-11,66.9,44.1,0,-,-
11-Mar-11,60.1,46.9,0,-,-
12-Mar-11,63,43,0,-,-
13-Mar-11,64.9,48.9,0.02,-,-
14-Mar-11,69.1,55.9,T,-,-
15-Mar-11,70,55.9,0.02,-,-
16-Mar-11,60.1,46,0.12,-,-
17-Mar-11,64,41,0,-,-
18-Mar-11,57,45,0.63,-,-
19-Mar-11,53.1,44.1,0.91,-,-
20-Mar-11,55.9,45,0.29,-,-
21-Mar-11,55.9,43,0.42,-,-
22-Mar-11,60.1,44.1,0.02,-,-
23-Mar-11,57,46.9,0.56,-,-
24-Mar-11,54,43,0.93,-,-
25-Mar-11,57.9,43,0.05,-,-
26-Mar-11,57.9,46.9,0.19,-,-
27-Mar-11,62.1,39.9,0.02,-,-
28-Mar-11,63,46.9,0,-,-
29-Mar-11,66,43,0,-,-
30-Mar-11,79,50,0,-,-
31-Mar-11,81,54,0,-,-
1-Apr-11,84,50,0,-,-
2-Apr-11,66,50,0,-,-
3-Apr-11,66,45,0,-,-
4-Apr-11,78.1,45,0,-,-
5-Apr-11,68,50,0,-,-
6-Apr-11,64,46,0,-,-
7-Apr-11,57,45,0.09,-,-
8-Apr-11,59,39.9,0.03,-,-
9-Apr-11,64,39,0,-,-
10-Apr-11,63,41,0,-,-
11-Apr-11,64,46,0,-,-
12-Apr-11,64,41,0,-,-
13-Apr-11,60.1,43,0.05,-,-
14-Apr-11,64,43,0,-,-
15-Apr-11,71.1,45,0,-,-
16-Apr-11,71.1,54,0,-,-
17-Apr-11,69.1,55.9,0,-,-
18-Apr-11,66,55.9,T,-,-
19-Apr-11,71.1,55,0.01,-,-
20-Apr-11,69.1,54,0,-,-
21-Apr-11,64,50,0.02,-,-
22-Apr-11,63,46,0,-,-
23-Apr-11,66.9,50,0,-,-
24-Apr-11,66,54,0,-,-
25-Apr-11,69.1,50,0,-,-
26-Apr-11,66.9,48.9,0,-,-
27-Apr-11,69.1,46,0,-,-
28-Apr-11,64.9,48.9,0,-,-
29-Apr-11,68,43,0,-,-
30-Apr-11,73.9,50,0,-,-
1-May-11,79,44.1,0,-,-
2-May-11,75.9,48.9,0,-,-
3-May-11,75,48,0,-,-
4-May-11,86,52,0,-,-
5-May-11,89.1,55,0,-,-
6-May-11,70,48.9,0,-,-
7-May-11,66,48,0,-,-
8-May-11,62.1,50,0,-,-
9-May-11,69.1,45,0,-,-
10-May-11,75,46.9,0,-,-
11-May-11,64,52,0,-,-
12-May-11,72,51.1,0,-,-
13-May-11,68,48,0,-,-
14-May-11,62.1,46.9,0.21,-,-
15-May-11,60.1,46,0.07,-,-
16-May-11,60.1,48,0.02,-,-
17-May-11,62.1,51.1,0.06,-,-
18-May-11,68,51.1,T,-,-
19-May-11,75.9,46,0,-,-
20-May-11,71.1,52,0,-,-
21-May-11,71.1,52,0,-,-
22-May-11,69.1,50,0,-,-
23-May-11,70,50,0,-,-
24-May-11,69.1,46,0,-,-
25-May-11,66,48.9,0.01,-,-
26-May-11,68,48,0,-,-
27-May-11,69.1,51.1,0,-,-
28-May-11,68,50,0.03,-,-
29-May-11,69.1,50,0,-,-
30-May-11,66,48,0,-,-
31-May-11,64.9,51.1,T,-,-
1-Jun-11,66,50,0.01,-,-
2-Jun-11,68,46,0,-,-
3-Jun-11,66.9,50,0.01,-,-
4-Jun-11,63,55,0.88,-,-
5-Jun-11,69.1,55.9,0,-,-
6-Jun-11,71.1,54,0,-,-
7-Jun-11,73,55.9,0,-,-
8-Jun-11,75,55.9,0,-,-
9-Jun-11,75.9,54,0,-,-
10-Jun-11,73,55,0,-,-
11-Jun-11,68,52,0,-,-
12-Jun-11,73.9,55,0,-,-
13-Jun-11,73.9,54,0,-,-
14-Jun-11,84.9,55,0,-,-
15-Jun-11,86,57.9,0,-,-
16-Jun-11,78.1,54,0,-,-
17-Jun-11,77,53.1,0,-,-
18-Jun-11,80.1,53.1,0,-,-
19-Jun-11,86,55,0,-,-
20-Jun-11,96.1,61,0,-,-
21-Jun-11,96.1,64.9,0,-,-
22-Jun-11,82,57,0,-,-
23-Jun-11,79,55,0,-,-
24-Jun-11,79,54,0,-,-
25-Jun-11,75,53.1,0,-,-
26-Jun-11,79,54,0,-,-
27-Jun-11,73,55,0,-,-
28-Jun-11,69.1,57.9,0.61,-,-
29-Jun-11,70,55,0,-,-
30-Jun-11,80.1,54,0,-,-
1-Jul-11,88,57,0,-,-
2-Jul-11,87.1,61,0,-,-
3-Jul-11,93,62.1,0,-,-
4-Jul-11,84.9,61,0,-,-
5-Jul-11,91.9,60.1,0,-,-
6-Jul-11,89.1,61,0,-,-
7-Jul-11,82,59,0,-,-
8-Jul-11,86,57.9,0,-,-
9-Jul-11,77,54,0,-,-
10-Jul-11,78.1,53.1,0,-,-
11-Jul-11,71.1,55,0,-,-
12-Jul-11,72,54,0,-,-
13-Jul-11,73.9,55.9,0,-,-
14-Jul-11,70,55,0,-,-
15-Jul-11,72,54,0,-,-
16-Jul-11,75,57.9,0,-,-
17-Jul-11,72,57.9,T,-,-
18-Jul-11,80.1,55,0,-,-
19-Jul-11,80.1,61,0,-,-
20-Jul-11,91,60.1,0,-,-
21-Jul-11,84,57.9,0,-,-
22-Jul-11,82.9,55.9,0,-,-
23-Jul-11,80.1,55,0,-,-
24-Jul-11,79,57,0,-,-
25-Jul-11,75,57.9,0,-,-
26-Jul-11,79,55,0,-,-
27-Jul-11,84,55,0,-,-
28-Jul-11,82,57,0,-,-
29-Jul-11,80.1,57.9,0,-,-
30-Jul-11,79,59,0,-,-
31-Jul-11,78.1,61,0,-,-
1-Aug-11,75,59,0,-,-
2-Aug-11,78.1,59,0,-,-
3-Aug-11,80.1,55.9,0,-,-
4-Aug-11,73.9,59,0,-,-
5-Aug-11,81,60.1,0,-,-
6-Aug-11,81,55,0,-,-
7-Aug-11,73,59,0,-,-
8-Aug-11,77,57.9,0,-,-
9-Aug-11,82,55,0,-,-
10-Aug-11,82,55,0,-,-
11-Aug-11,79,55,0,-,-
12-Aug-11,78.1,55,0,-,-
13-Aug-11,82,57,0,-,-
14-Aug-11,82,57,0,-,-
15-Aug-11,82.9,57.9,0,-,-
16-Aug-11,80.1,57,0,-,-
17-Aug-11,78.1,57.9,0,-,-
18-Aug-11,79,57,0,-,-
19-Aug-11,77,55,0,-,-
20-Aug-11,79,57,0,-,-
21-Aug-11,75,59,0,-,-
22-Aug-11,77,61,0,-,-
23-Aug-11,93,57.9,0,-,-
24-Aug-11,84,62.1,0,-,-
25-Aug-11,79,61,0,-,-
26-Aug-11,82,60.1,0,-,-
27-Aug-11,80.1,60.1,0,-,-
28-Aug-11,82,59,0,-,-
29-Aug-11,78.1,57.9,0,-,-
30-Aug-11,80.1,55,0,-,-
31-Aug-11,80.1,55,0,-,-
1-Sep-11,84,55,0,-,-
2-Sep-11,89.1,57.9,0,-,-
3-Sep-11,78.1,57,0,-,-
4-Sep-11,73.9,57.9,0,-,-
5-Sep-11,75.9,57.9,0,-,-
6-Sep-11,86,57,0,-,-
7-Sep-11,93,57.9,0,-,-
8-Sep-11,78.1,57,0,-,-
9-Sep-11,82.9,57,T,-,-
10-Sep-11,86,61,0,-,-
11-Sep-11,80.1,61,0,-,-
12-Sep-11,77,62.1,0,-,-
13-Sep-11,81,60.1,0,-,-
14-Sep-11,73.9,57.9,0,-,-
15-Sep-11,77,55.9,0,-,-
16-Sep-11,78.1,55.9,0,-,-
17-Sep-11,79,53.1,0,-,-
18-Sep-11,88,55,0,-,-
19-Sep-11,93,59,0,-,-
20-Sep-11,93.9,63,0,-,-
21-Sep-11,93,60.1,0,-,-
22-Sep-11,86,59,0,-,-
23-Sep-11,89.1,61,0,-,-
24-Sep-11,75,60.1,0,-,-
25-Sep-11,72,59,T,-,-
26-Sep-11,78.1,53.1,0,-,-
27-Sep-11,82.9,55,0,-,-
28-Sep-11,96.1,60.1,0,-,-
29-Sep-11,79,62.1,0,-,-
30-Sep-11,75.9,60.1,0,-,-
1-Oct-11,77,60.1,0,-,-
2-Oct-11,75.9,55.9,0,-,-
3-Oct-11,70,51.1,0.19,-,-
4-Oct-11,69.1,55.9,0.1,-,-
5-Oct-11,66,52,0.28,-,-
6-Oct-11,62.1,48.9,0.1,-,-
7-Oct-11,72,46.9,0,-,-
8-Oct-11,75.9,51.1,0,-,-
9-Oct-11,75.9,55.9,0,-,-
10-Oct-11,72,55.9,0.08,-,-
11-Oct-11,75,61,0.02,-,-
12-Oct-11,82,57,0,-,-
13-Oct-11,82.9,55.9,0,-,-
14-Oct-11,86,57,0,-,-
15-Oct-11,78.1,57.9,0,-,-
16-Oct-11,77,59,0,-,-
17-Oct-11,87.1,57,0,-,-
18-Oct-11,78.1,59,0,-,-
19-Oct-11,69.1,55.9,0,-,-
20-Oct-11,70,55,0,-,-
21-Oct-11,73.9,53.1,0,-,-
22-Oct-11,84,52,0,-,-
23-Oct-11,84.9,53.1,0,-,-
24-Oct-11,75,55.9,0,-,-
25-Oct-11,71.1,53.1,0,-,-
26-Oct-11,73,50,0,-,-
27-Oct-11,75,46,0,-,-
28-Oct-11,75,46.9,0,-,-
29-Oct-11,78.1,46.9,0,-,-
30-Oct-11,77,48.9,0,-,-
31-Oct-11,78.1,51.1,0,-,-
1-Nov-11,75,51.1,0,-,-
2-Nov-11,78.1,48,0,-,-
3-Nov-11,68,46,0.04,-,-
